element,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30,Gene_31,Gene_32,Gene_33,Gene_34,Gene_35,Gene_36,Gene_37,Gene_38,Gene_39,Gene_40,Gene_41,Gene_42,Gene_43,Gene_44,Gene_45,Gene_46,Gene_47,Gene_48,Gene_49,Gene_50,CellType
a1182,1.657909961,0.282987389,0.460702845,0.896589359,0.138544594,2.081659577,1.494347534,2.868058814,3.118223431,0.198208562,3.305065942,5.336777723,0.914513712,2.550872019,0.4481547,0.763171891,2.894370336,0.260369101,3.868997278,1.716167969,1.372610891,2.269018759,0.930783831,1.505818667,1.228274241,2.199253397,1.132644859,0.278152094,1.549973035,2.223846962,3.80644223,0.299734328,2.074602027,4.754048353,0.823992924,3.110029603,0.610022587,0.371280207,1.203041769,2.534520396,0.360130616,2.570423872,0.074901191,1.147344214,1.778677314,3.094197536,2.743046592,1.695953471,3.835692547,1.030204293,NK
a1183,2.755157167,3.307219777,1.565970552,2.144322441,0.676360057,3.239794827,1.829680394,0.816618054,0.143639499,1.866559114,0.977868913,0.404580367,2.178182758,3.954221063,1.121692392,0.514688822,1.658645968,5.129268873,0.143557925,1.389820383,2.545278441,4.141484814,1.11672193,2.341855718,1.341748615,1.832419477,2.334967492,0.974588504,2.695862755,1.195737231,1.046742445,3.229519941,0.708769551,0.93963883,1.281645006,0.854872095,0.641574369,2.124153284,2.3310636,1.031277085,0.487737864,0.670813685,2.430940672,1.611927926,0.382551288,2.11738598,1.670586982,0.714628153,5.750857431,5.302949294,CD4 T
a1184,2.073303488,3.184347252,1.43011008,1.421258402,1.676697324,0.643058725,0.830114028,0.495475325,0.605724044,1.255352702,2.177660683,3.111538845,0.429573897,0.585225338,2.504584462,1.100536993,1.117323474,3.205251013,1.209616319,0.292054946,0.83169353,3.517317115,3.403712112,1.801141293,8.18031074,1.643832993,0.306600633,0.897782861,0.966422936,1.62400385,5.73038068,0.684108158,2.61056779,0.266952337,1.445180707,1.050635044,1.846870886,6.371922867,1.523340018,0.973300864,1.512301566,0.892315633,0.796275793,1.153880309,3.032628163,1.36771355,0.64936851,1.360599088,2.886230724,1.091891825,CD8 T
a1185,2.177822201,2.868314082,1.424348514,0.28071816,2.80400494,1.147356049,4.67510627,2.647145267,0.771518478,0.541144777,0.616854988,1.471989493,1.358907574,3.895414482,1.360143364,0.944797288,2.973812077,4.36100049,0.481656411,8.043515485,6.228904643,4.246231348,1.647121226,4.596810279,0.252859809,0.543199309,1.797924085,1.461297824,2.290869315,1.675412055,4.953981639,0.436012282,0.962300566,2.98390826,1.401750517,3.610437588,2.830614413,4.163465671,4.450853089,5.611134792,1.102942609,0.618439945,10.07852639,6.567112794,1.588039243,2.046159159,0.329687049,1.889915195,2.528638441,0.911412563,CD4 T
a1186,1.918725481,0.968851945,4.708183875,0.70072423,2.337738762,3.082103001,4.024633172,1.958297149,1.381423174,1.791588566,1.107645468,3.570766587,1.730565125,3.112646656,0.642083822,1.374448018,0.890129801,1.759487607,0.296709241,2.638673672,1.753686071,3.586203235,0.443551716,5.388979524,1.032942701,1.929543829,1.080891782,1.052503268,1.321511485,3.152817665,2.650873166,3.742469931,1.797725887,1.53681107,0.545323613,1.153823194,0.171342211,3.836039313,1.349774535,3.204959573,1.069791811,2.227476873,1.39385792,3.429020512,0.905955235,3.13161898,0.777671793,0.213618858,1.06917537,6.454918537,B
a1187,1.003811533,3.258769846,2.008050139,2.733020466,4.456434055,2.705867498,1.96941885,4.061634815,0.136510854,2.451921013,2.415583582,2.942232652,2.877605786,1.452263918,0.46165411,1.704070845,1.769844725,0.624509644,2.283024151,2.299459835,5.86062974,0.881588607,3.891749542,1.578960914,0.762956248,3.874101457,0.881411396,1.681646738,1.876034602,0.659540402,0.90713419,4.90392748,1.967374368,2.296529642,1.064309669,2.946921058,2.161381686,1.318294779,1.618273157,1.783291098,1.11544316,1.434438994,1.806699302,2.792936577,2.252761449,1.524975234,1.609658457,0.327201265,2.130502211,2.317575692,B
a1188,0.413882162,0.612518268,1.309452039,3.53664621,4.786122932,1.454747526,1.858030242,0.53095758,2.720462108,2.614068728,1.504084813,1.308718239,8.700746431,0.83837436,2.613561993,1.155029651,0.547530761,1.52300045,1.549059767,0.77126137,1.127999224,0.989546228,0.572086044,3.620745631,3.049988484,0.075740615,6.50945607,1.888303082,0.845204938,0.167053685,2.901944961,2.150419273,0.80621444,1.685150881,1.384591563,1.577106483,5.206129069,5.644330246,0.700036241,0.02379412,1.793305916,2.416575535,3.987346318,2.200974482,0.699013701,0.554453953,0.225471506,2.848134785,0.500650686,0.756681628,CD8 T
a1189,2.835077522,4.294799991,1.166579169,0.578207512,1.857859603,1.532669577,0.833235089,0.964780542,1.648363914,1.856451293,2.13649204,0.844084695,0.617346505,6.412521186,0.465140381,5.12059233,1.233933334,2.381296766,0.873274182,1.006832687,0.715057894,0.851967593,2.238040677,5.297464648,0.737188088,4.288003385,0.216265247,2.58008356,2.339088185,0.322019446,0.964721675,2.44326862,3.718244401,0.803539219,1.824122531,1.725189489,4.823086736,4.985130928,3.342274214,2.235126329,3.780242813,1.124909734,2.474559603,3.036592468,2.570447797,1.213264772,1.800028729,3.410848177,3.996313647,3.490351239,CD8 T
a1190,2.209899112,1.748018361,1.558389193,3.899559006,1.882613023,0.758975083,7.433133662,1.797520771,2.305434953,0.829923524,1.359766353,0.445920174,3.646769512,0.553767762,0.934699649,1.92529645,2.036215931,2.711134562,1.704833505,4.068876698,1.984930333,0.842737107,2.09401357,1.52315382,0.831506242,4.543710944,0.59315645,1.160112329,6.092774749,1.281022228,1.826794534,1.451913221,0.566247908,2.8792547,1.040204761,2.920775592,0.75543379,0.053953637,1.208217479,5.303271285,0.929933813,1.96233401,1.774524201,0.891558668,0.273197128,1.317665444,0.867694926,1.626625951,0.358422502,3.064771237,CD4 T
a1191,1.1497707,2.326250004,0.808211968,0.550443354,2.088111531,3.86017234,1.121571686,1.873630143,1.89859432,2.381030396,1.535593186,3.624810478,4.485119407,2.477065002,1.17376959,0.138739085,2.652688331,1.641086977,0.779896644,3.728747493,0.623383671,0.1885515,2.804630691,0.856741807,1.923078279,2.716341331,2.433361153,0.672159918,3.086916327,1.192846056,0.613596705,0.259175828,1.332625137,1.659206683,0.556561084,2.953172742,2.292130339,1.582636235,3.710421219,1.815128415,3.317477401,2.471165954,2.023249751,3.169700333,1.872098847,2.230071599,3.079375244,1.206278269,2.276065749,2.419209084,NK
a1192,1.651673838,2.767203551,0.997924327,1.915326956,2.115355913,2.080763805,6.984969064,1.212380587,2.687981615,2.336309628,1.381326062,0.622589869,1.110393351,3.284781976,4.093677711,1.034178719,0.381564702,0.340250093,0.536073883,0.838337421,1.460927569,0.363139112,1.36537967,5.575223386,1.230262366,0.146189462,2.315577549,4.608264279,1.027205838,3.074744016,2.10361568,1.959565722,1.214460923,1.065265591,1.93865221,2.499695129,3.291252199,4.168790802,0.564091837,1.73678314,0.554648161,1.686941192,0.778256967,1.050581449,2.686803341,1.660202251,2.075942437,1.392882839,0.492652649,2.260031805,CD8 T
a1193,1.167055259,1.881894035,4.336524232,5.574519553,3.994468537,1.469364847,1.541559153,3.148347358,3.108529754,0.237459794,2.169967991,0.501492015,1.35758466,0.827280964,3.0052575,1.291430649,1.517539395,0.358386927,3.054037649,3.478176068,0.756363943,2.736754883,1.518821977,3.414782099,2.412676873,2.980343999,1.507841101,2.040136299,1.566386564,0.732402124,3.251697404,2.99490384,2.337156032,1.719726441,0.941028767,3.577187093,1.871864287,2.408572074,1.26099858,2.609561389,1.340091445,0.355624588,1.579799474,2.292044191,6.02490113,1.792873228,3.566691884,2.258733174,1.719510692,1.105868808,CD8 T
a1194,1.986561218,0.771272328,2.319167565,2.195178408,0.618111877,1.046871301,0.498012582,1.693309328,1.471337585,3.029645655,0.898727885,0.888375653,1.53121889,1.884483538,0.866953247,1.543317401,0.615520587,1.994828505,1.229555327,2.40558598,6.238118056,2.189555366,1.502145266,1.7005047,1.005902452,0.704025339,1.00889016,1.548939138,1.507705166,3.928889313,1.033065052,0.603013701,1.210934767,0.514083632,2.844118331,2.478334821,0.818848294,0.485333303,2.118475111,1.64154755,4.9365161,2.024514229,0.14211104,4.536258691,3.462536042,3.438504651,2.155150591,0.667003118,1.112896667,2.207768472,CD8 T
a1195,2.928480598,1.222022229,3.401794498,4.292859684,2.788206821,5.253288864,1.013538944,1.484859015,3.844279939,1.352701635,0.510117523,3.182340583,2.892588807,4.402154565,0.764072925,0.776746672,1.322052479,1.946378278,1.412154414,0.980522062,1.418004644,2.516346884,1.127663633,0.96195685,1.12416113,0.059645792,0.884707362,1.666618534,2.762083558,1.441248653,1.978451399,2.334397786,0.732750198,1.01573591,4.682494035,1.731657737,1.865218897,2.037714062,3.007627695,8.018979726,1.717135965,1.874875012,0.772151749,0.945254442,3.884531925,1.844042837,2.802593002,0.589935115,0.764623612,1.27070562,CD4 T
a1196,2.47289887,0.727615281,2.991276166,1.968008371,1.198937085,2.582115101,3.879105898,3.329202658,4.203202453,1.553970863,0.415313001,2.694558435,0.631678653,2.898554075,1.351899696,0.290875605,1.816271807,2.68897179,1.671038947,1.609189792,0.984063074,0.565300687,1.461645097,0.970913476,5.427436866,0.934264221,1.177167214,0.927748619,0.757556143,1.578021932,1.822490664,1.607138241,2.628315488,0.866213243,0.240866794,2.359700128,0.769690287,0.678892665,2.130550232,1.799349614,2.452770284,6.628310299,0.39559572,3.299814469,0.560938823,1.93142063,2.390093395,1.283337637,0.487139707,1.944812077,CD8 T
a1197,0.785879265,1.008955778,1.696695806,0.745724455,1.398064425,2.019291522,1.346130959,3.097261625,1.606487952,1.652316684,1.749048826,2.93425183,2.887782229,1.507327214,1.918201227,0.920118709,2.636779492,1.27921269,1.516139021,1.024265199,11.1663901,3.582520015,0.596753249,0.372349248,0.644778967,2.50960217,7.971167312,2.0465831,0.952046716,0.610400034,0.479992766,1.372380369,2.430514593,0.231672183,2.885403242,1.209165116,2.996926407,1.015935477,2.355748368,1.667035554,5.401647008,1.827705834,0.935304472,2.357917532,0.897178192,2.684297592,0.515087355,1.841271916,1.339963816,0.99903944,CD4 T
a1198,1.637075137,0.506609313,3.66170127,1.738599369,2.842958081,2.501501739,2.670374528,3.012742093,1.982234449,1.093075716,1.50036298,1.94857043,2.928589077,3.898268626,0.304073001,2.271115747,0.578988019,2.402928854,4.08051203,1.631996397,2.93713002,2.134832665,0.873537943,1.367524535,3.66961683,4.394484875,2.051293577,0.853269381,2.692255122,1.733225293,1.052116514,2.299358913,4.146612905,2.630024979,1.965130868,0.966324471,2.592100381,1.109322844,2.962534851,2.813885311,2.550240508,1.759610281,2.49923908,1.269092326,2.122347463,1.161067457,2.552861072,1.903329229,2.445575508,1.643287425,CD8 T
a1199,1.854259836,1.829222479,0.528874115,0.385496254,1.411155716,1.42992648,2.607232303,2.105221893,4.202400312,5.08752934,1.923797388,0.099418364,2.024918181,0.945813248,3.376696168,3.061459239,0.616675174,3.077508205,2.089628654,2.285341852,2.919755278,0.441863119,2.338253905,1.892691135,0.867455707,1.57487746,2.942983999,2.332274119,2.17333853,2.949198603,0.425962019,1.076413438,1.565000981,1.675703299,5.062138265,2.509780047,4.312150957,0.488739236,0.420736479,3.051092629,0.892815306,3.136520581,2.946893783,0.650106731,0.012025621,0.939367913,0.318888929,2.412762471,1.78438353,3.144178304,CD4 T
a1200,3.041339656,3.004517465,2.096239004,0.928501376,1.422906665,3.07906705,3.255956994,1.75429955,0.643821034,1.166044595,1.620377158,3.112371919,0.954726833,0.862083142,1.6691963,1.668308783,1.963115807,2.385157302,6.358077072,1.105449918,0.850503984,0.483252715,0.45367729,1.856855559,2.072233606,2.641422677,3.728457289,0.591032443,4.244086839,0.847100911,3.219133222,0.465062865,0.514678394,4.020571819,1.636648571,5.419056034,1.429988517,1.552961016,1.399937249,1.958118431,1.977666794,2.809102455,1.358522388,1.648040296,1.907167131,4.301725642,1.210436928,0.611676863,0.122945045,1.128375591,CD8 T
a1201,1.854185473,0.365983564,1.051952595,0.137798327,2.280286398,1.944731164,4.140919433,0.664433531,2.170164606,0.382692786,3.181965772,0.775427232,3.378648594,1.213131417,5.785027251,0.453731175,1.057866256,4.2244423,2.612351589,2.4529332,0.205579604,2.794197123,0.562577622,2.863295391,3.027199601,1.045047558,2.014499556,1.283732238,3.069267238,1.866540771,2.689767824,1.104062421,0.377122012,2.633749087,0.91359757,4.390292592,0.324350281,1.510201696,0.249807505,2.469022732,2.439617133,1.521176446,1.008421252,2.508113077,0.345600765,1.815065888,2.194259929,0.607288235,2.112124512,0.920260717,B
a1202,4.048551119,1.268002454,0.662791021,2.06187952,0.959918282,1.301044199,2.229922336,3.533596876,1.997921343,1.732807842,5.308130049,0.395072338,0.658589154,1.188695617,3.697299501,1.150070793,1.222446751,1.138886911,2.22150964,1.308525417,3.464660873,1.675556598,1.44960431,0.185891674,0.963540496,0.239084458,1.793810297,2.765979923,3.391303326,2.947449035,1.868516039,2.721645616,1.740884959,1.258818734,2.275043996,1.333941861,0.646408031,2.806256274,0.724446125,2.109695142,1.717341895,1.011320599,1.617998984,5.370172539,0.69051373,0.568725063,0.725971544,1.323870098,1.081454262,2.196141798,CD4 T
a1203,1.446000323,0.43990582,0.869534665,4.704333743,2.868619382,2.133284827,1.007887614,1.911762952,1.396105743,3.691030489,4.481063992,0.693643451,2.695381096,1.809874866,1.089035983,1.996291898,3.589693927,1.073714305,2.710041244,8.449395332,3.093806957,4.627971542,0.739211007,1.778217533,2.53277173,0.249975887,3.304751014,2.900343814,3.481716044,0.466997606,1.493843613,2.036268556,0.852180833,1.327578292,0.475610574,2.502708737,0.420031387,1.599801339,4.226923077,1.70129745,2.183362609,0.982154061,0.535293025,1.608046345,0.380556237,1.3267493,1.378300229,1.8399356,0.327308052,0.534826006,B
a1204,0.428245025,0.026065498,5.567428279,1.22344863,2.070879999,0.917869062,2.938785268,2.491612445,2.032810495,1.730611136,3.547621274,3.073616342,0.866287614,2.977049875,0.210327242,0.512596234,1.17852736,5.293982306,4.47209134,1.395653611,5.026751069,1.616561367,2.615560669,1.310686116,0.711924224,3.336325682,3.667157911,3.08600341,2.715982115,0.870468664,1.625425711,2.357128103,0.468942379,1.125693206,5.998069337,2.149695807,3.655982684,0.917541797,2.886873299,2.172992111,1.913926358,0.475386454,0.611234121,0.591819704,1.14909642,5.50437292,0.668550795,1.079487053,1.331814471,2.3868707,NK
a1205,0.690689367,2.312707816,0.738308702,1.802647676,2.609993251,1.576503138,1.362584672,0.98329596,0.887733017,0.872142152,1.945692737,4.84489556,3.967934499,0.638712348,1.643416867,0.748188805,1.992361646,1.456006258,1.440081826,1.946339776,1.833679677,2.363519544,7.897850559,0.989852856,3.046391751,3.019849544,2.420274219,3.516430107,0.478421412,2.304054024,0.560709775,1.550870553,2.67755936,1.290735017,1.374979098,1.148596464,2.783456101,2.701016559,0.399968892,1.767888275,1.675772931,4.208397407,4.010092448,0.767521129,0.956264388,0.364821277,2.506625289,0.888294925,0.876366962,0.75786598,CD4 T
a1206,2.9264541,1.724582587,0.933773111,1.445094874,2.541451924,0.698071046,0.747535607,1.019695717,1.547761801,5.448744194,0.661090941,2.376545544,2.327119488,1.84262655,2.966834647,1.390295484,2.749266223,0.423417741,4.153867293,1.027330973,1.412018012,2.171646943,3.65076751,0.348940916,0.655055611,1.592277503,4.751362041,1.653948054,1.851565256,1.931444903,0.427153874,0.347036471,3.243039755,1.147742523,0.165503908,1.304336162,0.911557352,1.962429551,3.366587227,0.67252654,3.853788664,1.045981758,1.776778308,2.459164128,0.264520104,2.775640275,2.368955608,8.094690953,2.050113295,1.879382537,CD8 T
a1207,5.669836055,1.651512557,1.431829389,0.835517889,2.011434843,3.215331639,3.254988255,1.226237984,4.032187196,2.01365553,2.220957198,5.335046436,5.296583728,1.386772293,1.930214103,1.669227152,1.711962813,0.519264929,2.520759661,0.903197852,3.568121746,1.57880446,1.486395931,0.56610135,3.064762724,1.032629841,2.247051208,1.552481161,2.717606404,1.001678062,6.382987307,0.876215824,1.661603801,3.761276929,0.955385926,2.102765122,3.790656258,1.307157079,4.301558621,1.735517792,1.467834518,1.336665472,0.629570119,0.275676299,5.672299274,1.139154025,0.934434976,3.501291278,1.660373087,1.811332966,CD4 T
a1208,0.763094451,0.371463119,0.734948977,0.497897141,1.353344225,1.348447093,2.497456233,2.858400306,2.418729757,2.537728554,4.709056137,1.427089762,1.430808767,1.389214272,0.665321588,0.927073947,2.621071012,1.623883505,1.334531981,3.68972584,0.919105394,1.276376452,2.083804564,4.261352984,1.257063382,4.45532864,2.662870011,3.735951226,2.479399177,1.431048285,0.830124214,3.075876513,0.502426233,0.105320224,1.719398911,1.913764208,0.290297616,0.786877133,1.336919278,1.645868422,2.001688862,3.603064684,0.494607701,3.19013903,1.592267347,0.854263317,2.274912672,1.467354307,1.520984786,4.873626076,CD8 T
a1209,1.531196519,3.522108278,1.537480687,2.957812555,0.388241489,1.510460996,0.845633906,3.69107743,0.619578047,1.522659405,0.65938248,1.038371325,2.253536079,1.112923523,2.567314524,0.611877936,2.47990609,0.773807027,5.697459267,1.566628624,0.562823992,1.116947184,2.648550204,1.210386077,0.301226358,2.826917715,2.543109363,2.008312231,1.754524104,0.782627708,3.737772044,1.412312684,3.907271809,0.406888253,1.390905958,1.199108354,2.848511008,1.961150613,3.176280977,2.752305656,5.402172378,1.493604173,1.266186478,2.126770801,2.481796611,1.044656057,2.475116942,2.21514523,3.456005296,4.437054958,B
a1210,1.644460347,3.529912853,1.835560235,1.959515053,3.333239784,1.948055161,0.850362775,0.583107322,3.938673501,0.638981722,5.234905207,2.330570171,1.447976186,0.48165899,0.864308707,1.720998391,1.00479364,2.180319876,0.54891967,0.6716447,0.809909002,1.682819487,1.141286685,1.022724612,0.550670589,0.556107931,0.738295042,2.914682851,1.154125226,1.893118823,2.254112688,0.389749315,3.092145834,2.214358322,1.186478681,1.677924174,1.642562154,1.223643336,2.214051589,0.406489058,3.10235489,2.744745683,3.564747249,1.187133211,4.003618891,1.877155118,2.400379216,2.320057366,1.03307567,4.746249184,B
a1211,1.501903931,2.709335509,2.367857217,3.091518491,0.917227015,0.836585391,1.972290539,1.919090861,0.952009086,0.852621138,1.704969864,1.041747502,0.383845851,1.997213442,4.186343098,1.731315952,5.483640802,3.322295642,3.032942085,1.720692325,1.501094302,0.554239602,1.27940832,4.931623592,3.672067622,0.723710511,2.406831652,0.561321302,2.621948899,0.648592252,1.688121493,1.129875173,1.509710881,3.098497227,0.909612021,2.874015709,1.415591779,1.441707104,2.824938094,1.833628947,0.475034486,2.135134349,1.14958841,2.575636814,0.425748575,1.484921286,2.446648645,1.320185649,2.575882708,2.436862754,CD4 T
a1212,3.534729336,0.211632924,1.765895325,2.978514925,3.427681012,4.249664106,2.912928004,1.391218198,1.738584246,2.862133554,2.773745092,1.476524732,1.485071889,0.801264008,3.22034644,1.398782421,2.128404987,1.727946178,5.317586044,1.694380398,0.996206694,1.464079896,3.19246084,0.376239774,2.579445909,4.614362905,2.120521553,2.337217925,0.858787029,0.519387395,5.849297386,4.80932365,2.538507369,1.399852812,1.198841683,0.675353276,1.579110945,5.185097313,0.968111291,1.147556758,1.032218252,1.429218696,4.029885063,0.613328899,3.312388318,1.688686551,1.931737911,0.408105094,1.944113268,1.945980788,CD8 T
